id,title,primary_category,categories,disease_tags,task_tags,authors,session,cvpr_url,paper_url,github_url,code_url,project_url,demo_url,video_url,arxiv_url,slides_url,source_url,poster_image_url,thumbnail_url,abstract
41042,MeMix: Multi-Encoder Mixture Framework for Medical Report Generation,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Medical VLM / VQA / Reasoning; Generative / Diffusion,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41042,,,,,,,,,,,,
40244,MicroFM: Physics-guided Flow Matching for Isotropic Microscopy Reconstruction,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells,,Restoration / Reconstruction,Xingzu Zhan; Runmin Jiang; Vatsal Gupta; Tanush Swaminathan; Yanwen Wang; Genpei Zhang; Haili Wang; Min Xu,Poster Session 3 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/40244,https://openaccess.thecvf.com/content/CVPR2026/html/Zhan_MicroFM_Physics-guided_Flow_Matching_for_Isotropic_Microscopy_Reconstruction_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/-e9MDaVTHUw,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/40244.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/40244-thumb.png,"Isotropic microscopy reconstruction remains challenging because the anisotropic point spread function in optical systems yields much poorer axial resolution and hampers accurate 3D analysis. Hardware strategies can approach isotropy, yet they are complex, costly, susceptible to sidelobes, and introduce phototoxicity. Deep learning based approaches reduce acquisition burden, but common synthetic pipelines blur with Gaussian kernels that do not match the physical degradation, and many methods lack explicit volumetric geometry constraints since they process 2D slices independently. These gaps lead to low-fidelity reconstructions. To address these challenges, we present MicroFM, which synthesizes realistic training data using physical PSFs matched to the target microscope. MicroFM also introduces the first flow-matching framework for 3D microscopy reconstruction, guided by a continuous implicit geometry prior to achieve high-fidelity isotropic recovery. Across four fluorescence microscopy systems and datasets, MicroFM achieves state-of-the-art performance, producing sharper structures, more isotropic spectra, and substantial gains in both full-reference and no-reference metrics."
41015,Mitigating Batch Effects in Histopathology via Language-Mediated Robust Embedding Generation,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Generative / Diffusion,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41015,,,,,,,,,,,,
36253,MLLM-HWSI: A Multimodal Large Language Model for Hierarchical Whole Slide Image Understanding,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Detection / Diagnosis; Generative / Diffusion,Basit Alawode; Arif Mahmood; Muaz Radi; Shahad Albastaki; Asim Khan; Muhammad Bilal; Moshira Ali Abdalla; Mohammed Bennamoun; Sajid Javed,Poster Session 2 & Exhibit Hall w/ Coffee Break,https://cvpr.thecvf.com/virtual/2026/poster/36253,https://openaccess.thecvf.com/content/CVPR2026/html/Alawode_MLLM-HWSI_A_Multimodal_Large_Language_Model_for_Hierarchical_Whole_Slide_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/7N0TG8naav0,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36253.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36253-thumb.png,"Whole Slide Images (WSIs) exhibit hierarchical structure, where diagnostic cues arise from cellular morphology, regional tissue organization, and global context. Existing Computational Pathology (CPath) Multimodal Large Language Models (MLLMs) typically compress an entire WSI into a single embedding, which hinders fine-grained grounding and ignores how pathologists synthesize evidence across different scales.  We introduce \textbf{MLLM-HWSI}, a Hierarchical WSI-level MLLM that aligns visual features with pathology language at four distinct scales—cell as word, patch as phrase, region as sentence, and WSI as paragraph—to support interpretable, evidence-grounded reasoning.  MLLM-HWSI decomposes each WSI into multi-scale embeddings with scale-specific V$\rightarrow$L projectors and jointly enforces (i) a hierarchical contrastive objective and (ii) a cross-scale consistency loss, preserving semantic coherence from cells to the WSI. To make gigapixel processing tractable and clinically meaningful, we compute diagnostically relevant tokens and aggregate segmented cell embeddings into a compact cellular token per-patch using a lightweight \textit{Cell–Cell Attention Fusion (CCAF)} transformer. The projected multi-scale tokens are fused with text tokens and fed to an instruction-tuned LLM for open-ended reasoning, VQA, report, and caption generation tasks.  Trained in three stages, MLLM-HWSI achieves new SOTA results on 13 WSI-level benchmarks across six CPath tasks. By grounding language in calibrated, multi-scale visual evidence, HMLLM provides accurate, interpretable outputs that mirror expert diagnostic workflows and advance holistic WSI understanding. Code will be released upon the publication."
38040,Momentum Memory for Knowledge Distillation in Computational Pathology,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,Cancer / Tumor / Lesion,Detection / Diagnosis; Federated / Continual / Generalization,yongxin guo; Hao Lu; Onur C.; Zhengjie Zhu; Muhammet F.; Metin N.,Poster Session 1 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/38040,https://openaccess.thecvf.com/content/CVPR2026/html/Guo_Momentum_Memory_for_Knowledge_Distillation_in_Computational_Pathology_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/hO7-hZYK6rY,https://arxiv.org/abs/2602.21395,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38040.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38040-thumb.png,"Multimodal learning that integrates genomics and histopathology has shown strong potential in cancer diagnosis, yet its clinical translation is hindered by the limited availability of paired histology–genomics data. Knowledge distillation (KD) offers a practical solution by transferring genomic supervision into histopathology models, enabling accurate inference using histology alone. However, existing KD methods rely on batch-local alignment, which introduces instability due to limited within-batch comparisons and ultimately degrades performance.To address these limitations, we propose Momentum Memory Knowledge Distillation (MoMKD), a cross-modal distillation framework driven by a momentum-updated memory. This memory aggregates genomic and histopathology information across batches, effectively enlarging the supervisory context available to each mini-batch. Furthermore, we decouple the gradients of the genomics and histology branches, preventing genomic signals from dominating histology feature learning during training and eliminating the modality-gap issue at inference time.Extensive experiments on the TCGA-BRCA benchmark (HER2, PR, and ODX classification tasks) and an independent in-house testing dataset demonstrate that MoMKD consistently outperforms state-of-the-art MIL and multimodal KD baselines, delivering strong performance and generalization under histology-only inference. Overall, MoMKD establishes a robust and generalizable knowledge distillation paradigm for computational pathology."
41038,Multimodal Decoupled Dynamic Graph Learning for Brain Disease Diagnosis,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,Organs / Anatomy,Detection / Diagnosis,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41038,,,,,,,,,,,,
39054,MUSE: Harnessing Precise and Diverse Semantics for Few-Shot Whole Slide Image Classification,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Medical VLM / VQA / Reasoning; Foundation / Adaptation; Generative / Diffusion; Federated / Continual / Generalization,Jiahao Xu; Sheng Huang; Xin Zhang; Zhixiong Nan; Jiajun Dong; Nankun Mu,Poster Session 5 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/39054,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_MUSE_Harnessing_Precise_and_Diverse_Semantics_for_Few-Shot_Whole_Slide_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/3-OpdgsF0lM,https://arxiv.org/abs/2602.20873,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39054.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39054-thumb.png,"In computational pathology, few-shot whole slide image classification is primarily driven by the extreme scarcity of expert-labeled slides. Recent vision-language methods incorporate textual semantics generated by large language models, but treat these descriptions as static class-level priors that are shared across all samples and lack sample-wise refinement. This limits both the diversity and precision of visual-semantic alignment, hindering generalization under limited supervision. To overcome this, we propose the stochastic MUlti-view Semantic Enhancement (MUSE), a framework that first refines semantic precision via sample-wise adaptation and then enhances semantic richness through retrieval-augmented multi-view generation. Specifically, MUSE introduces Sample-wise Fine-grained Semantic Enhancement (SFSE), which yields a fine-grained semantic prior for each sample through MoE-based adaptive visual-semantic interaction. Guided by this prior, Stochastic Multi-view Model Optimization (SMMO) constructs an LLM-generated knowledge base of diverse pathological descriptions per class, then retrieves and stochastically integrates multiple matched textual views during training. These dynamically selected texts serve as enriched semantic supervisions to stochastically optimize the vision-language model, promoting robustness and mitigating overfitting. Experiments on three benchmark WSI datasets show that MUSE consistently outperforms existing vision-language baselines in few-shot settings, demonstrating that effective few-shot pathology learning requires not only richer semantic sources but also their active and sample-aware semantic optimization."
40051,MUST: Modality-Specific Representation-Aware Transformer for Diffusion-Enhanced Survival Prediction with Missing Modality,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,Cancer / Tumor / Lesion,Generative / Diffusion,Kyungwon Kim; Dosik Hwang,Poster Session 5 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/40051,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_MUST_Modality-Specific_Representation-Aware_Transformer_for_Diffusion-Enhanced_Survival_Prediction_with_Missing_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/GGQ1YFcJdzE,https://arxiv.org/abs/2603.26071,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,,,"Accurate survival prediction from multimodal medical data is essential for precision oncology, yet clinical deployment faces a persistent challenge: modalities are frequently incomplete due to cost constraints, technical limitations, or retrospective data availability. While recent methods attempt to address missing modalities through feature alignment or joint distribution learning, they fundamentally lack explicit modeling of the unique contributions of each modality as opposed to the information derivable from other modalities. We propose a novel framework that explicitly decomposes each modality's representation into modality-specific and cross-modal contextualized components through algebraic constraints in a learned low-rank shared subspace. This decomposition enables us to identify precisely what information is missing when a modality is absent. For the truly modality-specific information that cannot be inferred from available modalities, we employ conditional latent diffusion models to generate high-quality representations conditioned on recovered shared information and learned structural priors. Extensive experiments on five TCGA cancer datasets demonstrate that the proposed method achieves state-of-the-art performance with complete data while maintaining robust predictions in both missing pathology and missing genomics conditions."
37432,MuViT: Multi-Resolution Vision Transformers for Learning Across Scales in Microscopy,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells,Organs / Anatomy,Foundation / Adaptation,Albert Dominguez Mantes; Gioele La Manno; Martin Weigert,Poster Session 2 & Exhibit Hall w/ Coffee Break,https://cvpr.thecvf.com/virtual/2026/poster/37432,https://openaccess.thecvf.com/content/CVPR2026/html/Mantes_MuViT_Multi-Resolution_Vision_Transformers_for_Learning_Across_Scales_in_Microscopy_CVPR_2026_paper.html,https://github.com/weigertlab/muvit,https://github.com/weigertlab/muvit,https://github.com/weigertlab/muvit,,https://www.youtube-nocookie.com/embed/apFzMgmUUnM,https://arxiv.org/abs/2602.24222,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37432.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37432-thumb.png,"Modern microscopy routinely produces gigapixel images that contain structures across multiple spatial scales, from fine cellular morphology to broader tissue organization. Many analysis tasks require combining these scales, yet most vision models operate at a single resolution or derive multi-scale features from one view, limiting their ability to exploit the inherently multi-resolution nature of microscopy data. We introduce MuViT, a transformer architecture built to fuse true multi-resolution observations from the same underlying image. MuViT embeds all patches into a shared world-coordinate system and extends rotary positional embeddings to these coordinates, enabling attention to integrate wide-field context with high-resolution detail within a single encoder. Across synthetic benchmarks, kidney histopathology, and high-resolution mouse-brain microscopy, MuViT delivers consistent improvements over strong ViT and CNN baselines. Multi-resolution MAE pretraining further produces scale-consistent representations that enhance downstream tasks. These results demonstrate that explicit world-coordinate modeling provides a simple yet powerful mechanism for leveraging multi-resolution information in large-scale microscopy analysis."
41035,NAKUL-Med: Spectral-Graph State Space Models with Dynamics Kernels for Medical Signals,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41035,,,,,,,,,,,,
36381,Neural Field-Based 3D Surface Reconstruction of Microstructures from Multi-Detector Signals in Scanning Electron Microscopy,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells,,Restoration / Reconstruction,Shuo Chen; Yijin Li; Xi Zheng; Guofeng Zhang,Poster Session 2 & Exhibit Hall w/ Coffee Break,https://cvpr.thecvf.com/virtual/2026/poster/36381,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_Neural_Field-Based_3D_Surface_Reconstruction_of_Microstructures_from_Multi-Detector_Signals_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/ionPVaKpMvU,https://arxiv.org/abs/2508.04728,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36381.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36381-thumb.png,"The 3D characterization of microstructures is crucial for understanding and designing functional materials. However, the scanning electron microscope (SEM), widely used in scientific research, captures only 2D electron intensity distributions. Existing SEM 3D reconstruction methods struggle with textureless regions, shadowing artifacts, and calibration dependencies, whereas advanced learning-based approaches fail to generalize to microscopic SEM domains due to the lack of physical priors and domain-specific data. To address these challenges, we introduce NFH-SEM, a neural field-based hybrid reconstruction framework that recovers high-fidelity 3D surfaces from multi-view, multi-detector SEM images. NFH-SEM integrates coarse multi-view geometry with photometric stereo cues from detector signals through a continuous neural field, incorporating a learnable forward model that embeds SEM imaging physics for self-calibrated, shadow-robust reconstruction. NFH-SEM achieves precise recovery across diverse specimens, revealing 478 nm layered features in two-photon lithography samples, 782 nm surface textures on pollen grains, and 1.559 μm fracture steps on silicon carbide particles, demonstrating its accuracy and broad applicability."
41044,Open-Set Spatial Gene Expression Prediction from Histological Images via Retrieval-Augmented Generation,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Generative / Diffusion,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41044,,,,,,,,,,,,
41025,PaM-MIL: Proliferation and Metastasis Enhanced Localization for Multiple Instance Learning on Pathology Images,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41025,,,,,,,,,,,,
41051,PBSBench: A Multi-Level Vision-Language Framework and Benchmark for Hematopathology Whole Slide Image Interpretation,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Medical VLM / VQA / Reasoning,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41051,,,,,,,,,,,,
41045,Personalized Functional Brain Network Modeling with Adaptive Auto-Weighted Learning for Automatic Brain Disorder Diagnosis,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,Organs / Anatomy,Detection / Diagnosis,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41045,,,,,,,,,,,,
41054,PGDM: Physics-Guided Noise-Free Diffusion Model Based on Point Spread Function for Light-Scattering Removal in Unpaired Biomedical Images,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Generative / Diffusion,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41054,,,,,,,,,,,,
41029,PhySe-RPO: Physics and Semantics Guided Relative Policy Optimization for Diffusion-Based Surgical Smoke Removal,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Surgery / Medical Video; Medical AI / General,,Generative / Diffusion,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41029,,,,,,,,,,,,
38249,"Plant Taxonomy Meets Plant Counting: A Fine-Grained, Taxonomic Dataset for Counting Hundreds of Plant Species",Pathology / Microscopy / Cells,Pathology / Microscopy / Cells,,Detection / Diagnosis,Jinyu Xu; Tianqi Hu; Xiaonan Hu; Letian Zhou; Songliang Cao; Meng Zhang; Hao Lu,Poster Session 1 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/38249,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_Plant_Taxonomy_Meets_Plant_Counting_A_Fine-Grained_Taxonomic_Dataset_for_CVPR_2026_paper.html,,,https://tiny-smart.github.io/tpc268-project-page/,,https://www.youtube-nocookie.com/embed/TYSOtMlA9yE,https://arxiv.org/abs/2603.21229,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38249.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/38249-thumb.png,"Visually cataloging and quantifying the natural world requires pushing the boundaries of both detailed visual classification and counting at scale. Despite significant progress, particularly in crowd and traffic analysis, the fine-grained, taxonomy-aware plant counting remains underexplored in vision. In contrast to crowds, plants are complicated by nonrigid morphologies and physical appearance variations across growth stages and environments. Tofill this gap, we present TPC-268, the first plant counting benchmark taking plant taxonomy into account. Our dataset couples instance-level point annotations with complete Linnaean labels (kingdom$\rightarrow$species) and organ categories, enabling hierarchical reasoning and species-aware evaluation. The datasetfeatures $10,000$ images with $678,090$ point annotations, includes $268$ countable plant categories over $242$ plant species in Plantae and Fungi, and spans observation scales from canopy-level remote sensing imagery to tissue-level microscopy.We follow the problem setting of class-agnostic counting (CAC), provide taxonomy-consistent, scale-aware data splits, and benchmark state-of-the-art regression- and detection-based CAC approaches. By capturing the biodiversity, hierarchical structure, and multi-scale nature of botanical and mycological taxa, TPC-268 provides a biologically grounded testbed to advance fine-grained class-agnostic counting."
41048,PLCReg: Correlation-Aware Polar-Linear Attention for Guiding Medical Image Registration,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Registration,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41048,,,,,,,,,,,,
41022,ReCliFF: Adaptive Orthogonal Decoupling for Federated Fine-tuning of Medical MLLMs,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Foundation / Adaptation; Federated / Continual / Generalization,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41022,,,,,,,,,,,,
41062,RelativeFlow: Taming Medical Image Denoising Learning with Noisy Reference,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Restoration / Reconstruction,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41062,,,,,,,,,,,,
41058,Rethinking Medical High-Modality Learning Under Missingness — A Long-Tailed Distribution Perspective,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,,,Findings Poster Session 2,https://cvpr.thecvf.com/virtual/2026/poster/41058,,,,,,,,,,,,
41222,SAGE: Shape-Adapting Gated Experts for Adaptive Histopathology Image Segmentation,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells,,Segmentation,,Findings Poster Session 3,https://cvpr.thecvf.com/virtual/2026/poster/41222,,,,,,,,,,,,
37223,SAR2Net: Learning Spatially Anchored Representations for Retrieval-Guided Cross-Stain Alignment,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells,,Registration,Tianle Shen; Fang Yan; Xiaofan Zhang,Poster Session 2 & Exhibit Hall w/ Coffee Break,https://cvpr.thecvf.com/virtual/2026/poster/37223,https://openaccess.thecvf.com/content/CVPR2026/html/Shen_SAR2Net_Learning_Spatially_Anchored_Representations_for_Retrieval-Guided_Cross-Stain_Alignment_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/gIJKJp8QBg8,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37223.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37223-thumb.png,"Achieving spatial alignment between whole-slide images (WSIs) across stains remains highly challenging due to extreme resolution, tissue fragmentation, and large nonlinear deformations. Conventional registration pipelines depend on global pre-alignment and spatial consistency, which often collapse under such distortions. We present SAR2Net, a framework that learns spatially anchored representations and reformulates cross-stain alignment as a region-level feature retrieval problem. Instead of estimating explicit transformations, SAR2Net learns pointwise representations encoding the relative spatial relationships to tissue landmarks. Given landmarks and arbitrary coordinates, it predicts spatially anchored features that serve as deformation-invariant descriptors of tissue topology. A multi-stage retrieval framework then establishes correspondences between slides, even when global alignment is infeasible. Experiments on biopsy-oriented HE-IHC datasets show that SAR2Net achieves robust region-level alignment under severe tissue distortions, outperforming previous registration methods."
37545,SOTA: Self-adaptive Optimal Transport for Zero-Shot Classification with Multiple Foundation Models,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Medical VLM / VQA / Reasoning; Foundation / Adaptation,Zhanxuan Hu; Qiyu Xu; Yu Duan; Yonghang Tai; Huafeng Li,Poster Session 4 & Exhibit Hall w/ Coffee Break,https://cvpr.thecvf.com/virtual/2026/poster/37545,https://openaccess.thecvf.com/content/CVPR2026/html/Hu_SOTA_Self-adaptive_Optimal_Transport_for_Zero-Shot_Classification_with_Multiple_Foundation_CVPR_2026_paper.html,https://github.com/Afleve/self-adaptive-Optimal-Transport,https://github.com/Afleve/self-adaptive-Optimal-Transport,https://github.com/Afleve/self-adaptive-Optimal-Transport,,,https://arxiv.org/abs/2506.13723,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37545.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/37545-thumb.png,"Foundation models have attracted widespread attention across domains due to their powerful zero-shot classification capabilities. This work is motivated by two key observations: (1) \textit{Vision-Language Models} (VLMs), such as CLIP, often over-rely on class-level textual priors and struggle to capture fine-grained visual cues, whereas \textit{Vision-only Foundation Models} (VFMs), such as DINO, provide rich and discriminative visual features but lack semantic alignment; (2) the performance of different VLMs varies considerably across datasets owing to differences in pre-training. To address these challenges, we propose \textbf{SOTA} (\textit{Self-adaptive Optimal TrAnsport}), a \textit{training-free} ensemble framework that integrates the outputs of multiple foundation models~(VFMs or VLMs) by learning a self-adaptive transport plan. Notably, \textbf{SOTA} requires no hyperparameter tuning and automatically balances model contributions. Extensive experiments across diverse domains, including natural images, medical pathology, and remote sensing, validate the generalizability of \textbf{SOTA}. The results consistently show that it effectively leverages the complementary strengths of different foundation models and achieves substantial improvements over individual models. All codes are provided in the supplementary materials and will be released upon the acceptance of this paper."
36727,Sparse Task Vector Mixup with Hypernetworks for Efficient Knowledge Transfer in Whole-Slide Image Prognosis,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,Cancer / Tumor / Lesion,Federated / Continual / Generalization,Pei Liu; xiangxiang Zeng; Tengfei Ma; Yucheng Xing; Xuanbai Ren; Yiping Liu,Poster Session 5 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/36727,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_Sparse_Task_Vector_Mixup_with_Hypernetworks_for_Efficient_Knowledge_Transfer_CVPR_2026_paper.html,https://github.com/liupei101/STEPH,https://github.com/liupei101/STEPH,https://github.com/liupei101/STEPH,,,https://arxiv.org/abs/2603.10526,https://cvpr.thecvf.com/media/cvpr-2026/Slides/36727.pdf,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36727.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36727-thumb.png,"Whole-Slide Images (WSIs) are widely used for estimating the prognosis of cancer patients. Current studies generally follow a cancer-specific learning paradigm. However, the available training samples for one cancer type are usually scarce in pathology.Consequently, the model often struggles to learn generalizable knowledge, thus performing worse on the tumor samples with inherent high heterogeneity. Although multi-cancer joint learning and knowledge transfer approaches have been explored recently to address it, they either rely on large-scale joint training or extensive inference across multiple models, posing new challenges in computational efficiency. To this end, this paper proposes a new scheme, **S**parse **T**ask V**e**ctor Mixu**p** with **H**ypernetworks ($\text{STEPH}$). Unlike previous ones, it efficiently absorbs generalizable knowledge from other cancers for the target via model merging: i) applying task vector mixup to each source-target pair and then ii) sparsely aggregating task vector mixtures to obtain an improved target model, driven by hypernetworks. Extensive experiments on 13 cancer datasets show that $\text{STEPH}$ improves over cancer-specific learning and an existing knowledge transfer baseline by 5.14% and 2.01%, respectively. Moreover, it is a more efficient solution for learning prognostic knowledge from other cancers, without requiring large-scale joint training or extensive multi-model inference."
39564,Spatial-SAM: Spatially Consistent 3D Electron Microscopy Segmentation with SDF Memory and Semi-Supervised Learning,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells; Medical AI / General,,Segmentation,Yikai Huang; Renmin Han; Yuxuan Wang; Youcheng Cai; Ligang Liu,Poster Session 4 & Exhibit Hall w/ Coffee Break,https://cvpr.thecvf.com/virtual/2026/poster/39564,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_Spatial-SAM_Spatially_Consistent_3D_Electron_Microscopy_Segmentation_with_SDF_Memory_CVPR_2026_paper.html,,,,,https://www.youtube-nocookie.com/embed/nzZlJfRjT-w,,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39564.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/39564-thumb.png,"Segment Anything Model (SAM)-based approaches have demonstrated remarkable potential for biomedical image segmentation. However, these methods often struggle to maintain spatial consistency in 3D electron microscopy (3D-EM) data and require extensive manual annotations. To this end, we propose Spatial-SAM, a spatially consistent and annotation-efficient framework that achieves high precision on 3D-EM data. Our method introduces two key innovations. First, we incorporate a 3D Signed Distance Field (SDF) memory mechanism that replaces the original memory in SAM2 with SDF representations precomputed by a 3D U-Net, providing richer geometric information and improving spatial consistency. Second, by combining the few-shot capability of SAM2 with a dual-track pseudo-label iterative optimization strategy, Spatial-SAM efficiently learns to segment large-scale 3D-EM datasets from minimal annotations. Experiments show that Spatial-SAM significantly outperforms existing semi-supervised methods and achieves performance comparable to state-of-the-art fully supervised approaches on multiple 3D-EM benchmarks, reducing annotation costs while preserving spatial consistency. The code will be publicly released upon acceptance."
36955,Statistical Characteristic-Guided Denoising for Rapid High-Resolution Transmission Electron Microscopy Imaging,Pathology / Microscopy / Cells,Pathology / Microscopy / Cells,,Restoration / Reconstruction,Hesong Li; Ziqi Wu; Ruiwen Shao; Ying Fu,Poster Session 5 & Exhibit Hall,https://cvpr.thecvf.com/virtual/2026/poster/36955,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Statistical_Characteristic-Guided_Denoising_for_Rapid_High-Resolution_Transmission_Electron_Microscopy_Imaging_CVPR_2026_paper.html,,,,,,https://arxiv.org/abs/2603.18834,,https://openreview.net/group?id=thecvf.com/CVPR/2026/Conference,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36955.png,https://cvpr.thecvf.com/media/PosterPDFs/CVPR%202026/36955-thumb.png,"High-Resolution Transmission Electron Microscopy (HRTEM) enables atomic-scale observation of nucleation dynamics, which boosts the studies of advanced solid materials. Nonetheless, due to the millisecond-scale rapid change of nucleation, it requires short-exposure rapid imaging, leading to severe noise that obscures atomic positions. In this work, we propose a statistical characteristic-guided denoising network, which utilizes statistical characteristics to guide the denoising process in both spatial and frequency domains. In the spatial domain, we present spatial deviation-guided weighting to select appropriate convolution operations for each spatial position based on deviation characteristic. In the frequency domain, we present frequency band-guided weighting to enhance signals and suppress noise based on band characteristics. We also develop an HRTEM-specific noise calibration method and generate a dataset with disordered structures and realistic HRTEM image noises. It can ensure the denoising performance of models on real images for nucleation observation. Experiments on synthetic and real data show our method outperforms the state-of-the-art methods in HRTEM image denoising, with effectiveness in the localization downstream task."
